Id,Sales
4380,6910.814630190362
5236,6143.288962917007
6092,5787.047848575394
6948,5805.71941035412
7804,5807.779737155236
8660,5868.626473557113
9516,3185.8234115750606
10372,6910.814630190362
11228,8201.091737043373
12084,8201.091737043373
12940,8201.533174502436
13796,8234.857119789054
14652,9138.902458135632
15508,3217.121100961208
16364,6910.814630190362
17220,6143.288962917007
18076,5787.047848575394
18932,5805.71941035412
19788,5807.779737155236
20644,5868.626473557113
21500,3217.121100961208
22356,6910.814630190362
23212,8201.091737043373
24068,8201.091737043373
24924,8201.533174502436
25780,8234.857119789054
26636,9165.348917430021
27492,3330.929447725281
28348,3421.418055620699
29204,6137.441086565261
30060,5787.047848575394
30916,5805.71941035412
31772,5807.779737155236
32628,5868.626473557113
33484,3421.8327040511913
34340,6904.236136212451
35196,8201.091737043373
36052,8201.091737043373
36908,8201.533174502436
37764,8234.857119789054
38620,9202.4078582964
39476,3428.3069228700247
40332,6904.236136212451
101,6230.375442424154
957,6227.32729325809
1813,6365.041085943399
2669,8749.782131233924
3525,6247.026099745579
4381,6247.026099745579
5237,5328.288557300834
6093,4600.482706344642
6949,4600.482706344642
7805,4600.482706344642
8661,4600.482706344642
9517,6241.812911813443
10373,6241.812911813443
11229,6304.653443598096
12085,6137.089345010401
12941,6153.502854042192
13797,6243.369034318972
14653,8823.154257950511
15509,6296.878483620259
16365,6296.878483620259
17221,5337.917381558833
18077,4606.062626009082
18933,4606.062626009082
19789,4606.062626009082
20645,4606.062626009082
21501,6296.878483620259
22357,6296.878483620259
23213,6297.5045603079125
24069,6130.130463628356
24925,6146.525361286578
25781,6236.289641777704
26637,8823.154257950511
27493,6296.878483620259
28349,6296.878483620259
29205,5337.917381558833
30061,4606.062626009082
30917,4606.062626009082
31773,4606.062626009082
32629,4606.062626009082
33485,6296.878483620259
34341,6296.878483620259
35197,6516.648264693624
36053,6196.2659216566635
36909,6201.060002447167
37765,6296.266091943243
38621,8837.568576747428
39477,6296.878483620259
40333,6296.878483620259
102,7239.349450811786
958,7256.774041587889
1814,7296.830897441219
2670,8525.993848410808
3526,3197.275124518297
4382,5051.627887839169
5238,4687.661015898886
6094,4446.099910746495
6950,4476.027268546969
7806,4493.892365031315
8662,4569.620318122867
9518,3208.168542999035
10374,5048.715272324658
11230,7260.575419417278
12086,7251.168851782989
12942,7268.621891002799
13798,7303.2019179194
14654,8525.993848410808
15510,3289.3832585342757
16366,5062.062593087022
17222,4683.815400864501
18078,4442.452465122079
18934,4472.355271425185
19790,4490.205711925798
20646,4566.371458727675
21502,3289.3832585342757
22358,5062.062593087022
23214,7260.575419417278
24070,7251.168851782989
24926,7268.621891002799
25782,7303.2019179194
26638,8530.640786618977
27494,3422.0691737983207
28350,5007.731546277375
29206,4683.815400864501
30062,4446.279295948723
30918,4472.355271425185
31774,4490.205711925798
32630,4566.371458727675
33486,3517.052019978258
34342,5062.062593087022
35198,7260.575419417278
36054,7251.168851782989
36910,7268.621891002799
37766,7303.2019179194
38622,8530.640786618977
39478,3538.4894282862138
40334,5073.17337706624
103,7747.501653047577
959,7774.456931255493
1815,8169.5859297005045
2671,9479.066090084885
3527,7005.938226830844
4383,7005.938226830844
5239,7114.622654676744
6095,6958.946114648879
6951,6962.026688545951
7807,6962.026688545951
8663,7036.78002427626
9519,7005.938226830844
10375,7005.938226830844
11231,8236.299019464337
12087,7990.825618524619
12943,7983.938335696107
13799,8206.610204781031
14655,9471.973219709314
15511,7035.482346609385
16367,7035.482346609385
17223,7155.813035948837
18079,6958.946114648879
18935,6962.026688545951
19791,6962.026688545951
20647,7049.499527418071
21503,7041.458518844122
22359,7041.458518844122
23215,8380.885419654618
24071,8174.424019754422
24927,8160.7519278523605
25783,8391.679964294473
26639,9471.973219709314
27495,7111.583706213099
28351,7111.583706213099
29207,7155.813035948837
30063,6958.946114648879
30919,6962.026688545951
31775,6962.026688545951
32631,7049.499527418071
33487,7171.779041431973
34343,7171.779041431973
35199,8392.038016265635
36055,8194.331703446038
36911,8180.626315047433
37767,8402.846925402311
38623,9471.973219709314
39479,7171.779041431973
40335,7171.779041431973
104,6865.796984891724
960,6869.64923549703
1816,6896.2720122482115
2672,9468.747026368792
3528,3986.4472480947743
4384,3986.4472480947743
5240,5561.657290735341
6096,5538.761332295048
6952,5506.681711938296
7808,5506.681711938296
8664,5506.681711938296
9520,3986.4472480947743
10376,3986.4472480947743
11232,6877.661882245072
12088,6865.796984891724
12944,6869.64923549703
13800,6896.2720122482115
14656,9468.747026368792
15512,3986.1844001198806
16368,3986.1844001198806
17224,5561.657290735341
18080,5538.761332295048
18936,5506.681711938296
19792,5506.681711938296
20648,5506.681711938296
21504,3986.1844001198806
22360,3986.1844001198806
23216,6877.661882245072
24072,6865.796984891724
24928,6869.64923549703
25784,6896.2720122482115
26640,9468.747026368792
27496,3986.1844001198806
28352,3986.1844001198806
29208,5561.657290735341
30064,5538.761332295048
30920,5506.681711938296
31776,5506.681711938296
32632,5506.681711938296
33488,3986.1844001198806
34344,3986.1844001198806
35200,6877.661882245072
36056,6865.796984891724
36912,6869.64923549703
37768,6896.2720122482115
38624,9468.747026368792
39480,3986.1844001198806
40336,3986.1844001198806
105,8436.923827016573
961,8675.389969291557
1817,9231.075228819267
2673,9431.69243151239
3529,6280.994198071545
4385,6178.8804733092575
5241,6211.629409769653
6097,6422.857377025987
6953,6401.239093958169
7809,6417.774148579416
8665,6839.192791604803
9521,6288.414699946465
10377,6186.1803358296165
11233,8580.996107520818
12089,8588.997354288058
12945,8825.856003916102
13801,9258.166060120553
14657,9528.553966305344
15513,6455.537159133583
16369,6359.160591816733
17225,6441.998251392908
18081,6442.502449875071
18937,6404.688476729607
19793,6412.37870920912
20649,6797.030675163094
21505,6364.012903673623
22361,6264.1893201645935
23217,8571.688542362559
24073,8579.681110402445
24929,8816.28284611431
25785,9258.166060120553
26641,9528.553966305344
27497,6358.613593843098
28353,6258.874701937293
29209,6351.1665079770255
30065,6461.919483859453
30921,6404.688476729607
31777,6412.37870920912
32633,6794.337394663459
33489,6383.26293445541
34345,6283.137401989909
35201,8571.688542362559
36057,8579.681110402445
36913,8816.28284611431
37769,9265.214955107485
38625,9528.553966305344
39481,6383.26293445541
40337,6283.137401989909
106,6066.088005247695
962,6074.633005719622
1818,6842.601963752077
2674,7809.478227993688
3530,2787.5692762020467
4386,4488.598963960101
5242,4553.978269010285
6098,4593.615092676403
6954,4590.783037719188
7810,4611.0298423911545
8666,4690.405701703843
9522,2797.0667881417767
10378,4488.598963960101
11234,6306.383109771491
12090,6306.008997324918
12946,6314.915627571608
13802,7000.726102252086
14658,8006.00275139147
15514,2830.5268091647354
16370,4498.104401087113
17226,4566.382506433832
18082,4598.500722492133
18938,4595.665655447083
19794,4615.933994006976
20650,4690.405701703843
21506,2825.4337654583583
22362,4468.422926474089
23218,6294.258185310874
24074,6293.884792149044
24930,6302.79569536971
25786,7000.726102252086
26642,8122.016965178988
27498,2925.3858454848573
28354,4468.422926474089
29210,4536.2504876204575
30066,4598.500722492133
30922,4595.665655447083
31778,4615.933994006976
32634,4690.405701703843
33490,3008.227760723267
34346,4477.079046835303
35202,6320.414517630647
36058,6320.0395728013655
36914,6328.9875060482955
37770,7015.524680418908
38626,8146.793409748328
39482,3018.0943349976474
40338,4500.028253907975
107,5243.498496861985
963,5259.596371679372
1819,5231.025714564521
2675,6382.502336717621
3531,3991.3002684727735
4387,3991.3002684727735
5243,4594.838594126163
6099,4114.244209403338
6955,4121.312739555884
7811,4130.952149785606
8667,4397.5721038098145
9523,3991.3002684727735
10379,3991.3002684727735
11235,5315.875046887545
12091,5265.344675330301
12947,5281.509619308943
13803,5231.025714564521
14659,6396.028811957942
15515,3971.4111239137505
16371,3971.4111239137505
17227,4607.9045339437735
18083,4114.244209403338
18939,4121.312739555884
19795,4130.952149785606
20651,4389.25619050885
21507,3971.4111239137505
22363,3971.4111239137505
23219,5323.362435429015
24075,5269.145510627993
24931,5285.322123413426
25787,5213.447623362304
26643,6389.304600485907
27499,3971.4111239137505
28355,3971.4111239137505
29211,4602.788509374198
30067,4108.086544570332
30923,4112.574375754779
31779,4126.068500828054
32635,4410.548472838604
33491,3971.4111239137505
34347,3971.4111239137505
35203,5304.574361652801
36059,5256.594577065824
36915,5272.73265768471
37771,5171.808227776172
38627,6348.497513458481
39483,3971.4111239137505
40339,3971.4111239137505
108,7364.2965315139645
964,7383.559972958938
1820,8092.9017992499685
2676,10188.285631859826
3532,5181.691029976568
4388,5181.691029976568
5244,5516.009844351194
6100,5295.377829362965
6956,5280.23628540044
7812,5301.185761999922
8668,5362.631319471561
9524,5158.3940131437985
10380,5158.3940131437985
11236,7306.276788276105
12092,7280.103974938687
12948,7327.697613556341
13804,8063.579933071193
14660,10189.87631714736
15516,5170.091968150442
16372,5170.091968150442
17228,5196.815903233325
18084,5071.860776117339
18940,5085.5300941696905
19796,5104.634085371521
20652,5122.620611368807
21508,5175.285320604276
22364,5175.285320604276
23220,7306.276788276105
24076,7280.103974938687
24932,7327.697613556341
25788,8063.579933071193
26644,10184.30479495251
27500,5215.623916330858
28356,5215.623916330858
29212,5196.815903233325
30068,5071.860776117339
30924,5085.5300941696905
31780,5104.634085371521
32636,5122.620611368807
33492,5329.761641425366
34348,5329.761641425366
35204,7367.880243992101
36060,7341.486752490658
36916,7366.248176226858
37772,8063.579933071193
38628,10177.736261173275
39484,5345.903162602272
40340,5345.903162602272
109,7970.093807412767
965,7963.130254583584
1821,8130.810733800227
2677,9424.401200869534
3533,4146.037612578299
4389,6040.380419505023
5245,6049.270316845403
6101,6049.270316845403
6957,6049.270316845403
7813,6049.270316845403
8669,6049.270316845403
9525,4328.711400093995
10381,6040.380419505023
11237,8070.435968379565
12093,8065.463532203832
12949,8058.416653866451
13805,8148.9843389556045
14661,9504.193522069054
15517,5056.931167906808
16373,6040.380419505023
17229,6049.270316845403
18085,6049.270316845403
18941,6049.270316845403
19797,6049.270316845403
20653,6049.270316845403
21509,5164.4648686553965
22365,6040.380419505023
23221,8070.435968379565
24077,8065.463532203832
24933,8058.416653866451
25789,8148.9843389556045
26645,9504.193522069054
27501,5507.255604909651
28357,5945.9913215775
29213,6049.270316845403
30069,6049.270316845403
30925,6049.270316845403
31781,6049.270316845403
32637,6049.270316845403
33493,5982.251560539092
34349,6040.380419505023
35205,8070.435968379565
36061,8065.463532203832
36917,8058.416653866451
37773,8148.9843389556045
38629,9504.193522069054
39485,6040.340625088231
40341,6040.380419505023
110,8478.43767123535
966,8447.932039601212
1822,9322.747274118909
2678,10859.054207343914
3534,6340.0331122057305
4390,6340.0331122057305
5246,6628.210688672251
6102,6670.784173611134
6958,6620.4631368232
7814,6732.835585866701
8670,6873.914346923767
9526,6318.5243865959055
10382,6318.5243865959055
11238,8477.184076764765
12094,8478.14132651662
12950,8442.36029602937
13806,9258.89945605796
14662,10824.068389973587
15518,6309.373399852687
16374,6309.373399852687
17230,6628.210688672251
18086,6670.784173611134
18942,6620.4631368232
19798,6732.835585866701
20654,6873.914346923767
21510,6277.183518457676
22366,6277.183518457676
23222,8477.184076764765
24078,8478.14132651662
24934,8442.36029602937
25790,9258.89945605796
26646,10831.594778954013
27502,6288.31553145092
28358,6288.31553145092
29214,6624.598018045636
30070,6667.148298535298
30926,6621.576801232438
31782,6732.835585866701
32638,6873.914346923767
33494,6353.040652470988
34350,6353.040652470988
35206,8477.184076764765
36062,8478.14132651662
36918,8442.36029602937
37774,9258.89945605796
38630,10831.594778954013
39486,6335.8325974853715
40342,6335.8325974853715
111,8610.32244056447
967,8604.973105976196
1823,8809.121356856826
2679,12149.81094784919
3535,6290.71800869794
4391,6923.489466552391
5247,6923.607748698701
6103,6544.473259001069
6959,6524.457756055829
7815,6549.544745395151
8671,6678.352152291122
9527,6290.71800869794
10383,6923.489466552391
11239,8950.131499094947
12095,8602.335842209513
12951,8596.991469454797
13807,8800.950360401937
14663,12149.81094784919
15519,6313.897991038393
16375,6915.3622238146745
17231,6915.4803671137115
18087,6542.4423814910915
18943,6522.43308974622
19799,6547.512294104175
20655,6676.279729553171
21511,6275.444381982918
22367,6863.339871056717
23223,8962.056510101038
24079,8617.023304224862
24935,8617.827700755535
25791,8819.71389368371
26647,12149.81094784919
27503,6281.385537045126
28359,6869.837604752781
29215,6879.288828341154
30071,6542.4423814910915
30927,6522.43308974622
31783,6566.660839900497
32639,6691.617129564607
33495,6294.577322802056
34351,6869.837604752781
35207,8850.999620392418
36063,8622.836145128213
36919,8600.201141891044
37775,8798.514538665035
38631,12168.226629451936
39487,6295.432644410592
40343,6864.763399248563
112,8022.720648457103
968,8022.720648457103
1824,8139.761346952705
2680,10263.66419139885
3536,4139.008419502106
4392,6128.086230295446
5248,6128.086230295446
6104,6055.004791834236
6960,6055.004791834236
7816,6055.004791834236
8672,6055.004791834236
9528,4323.727297375962
10384,6128.086230295446
11240,8032.190455471902
12096,8032.190455471902
12952,8032.190455471902
13808,8139.761346952705
14664,10331.269307832423
15520,5031.610078380481
16376,6128.086230295446
17232,6128.086230295446
18088,6055.004791834236
18944,6055.004791834236
19800,6055.004791834236
20656,6055.004791834236
21512,5138.605335876959
22368,6128.086230295446
23224,8032.190455471902
24080,8032.190455471902
24936,8032.190455471902
25792,8139.761346952705
26648,10331.269307832423
27504,5476.1221230101355
28360,6128.086230295446
29216,6128.086230295446
30072,6055.004791834236
30928,6055.004791834236
31784,6055.004791834236
32640,6055.004791834236
33496,5948.432843188774
34352,6128.086230295446
35208,8040.704954514144
36064,8040.704954514144
36920,8040.704954514144
37776,8139.761346952705
38632,10331.269307832423
39488,6006.193520067276
40344,6128.086230295446
113,6623.744026164306
969,6629.706965347508
1825,6625.393248619571
2681,8206.316705335094
3537,4208.867619199169
4393,4208.867619199169
5249,5099.790961127606
6105,5075.625594973438
6961,5075.625594973438
7817,5075.625594973438
8673,5075.625594973438
9529,4208.867619199169
10385,4208.867619199169
11241,6623.744026164306
12097,6623.744026164306
12953,6629.706965347508
13809,6625.393248619571
14665,8230.539720506526
15521,4208.867619199169
16377,4208.867619199169
17233,5099.790961127606
18089,5075.625594973438
18945,5075.625594973438
19801,5075.625594973438
20657,5075.625594973438
21513,4208.867619199169
22369,4208.867619199169
23225,6623.744026164306
24081,6623.744026164306
24937,6629.706965347508
25793,6625.393248619571
26649,8284.965420670596
27505,4221.466706034355
28361,4221.466706034355
29217,5099.790961127606
30073,5075.625594973438
30929,5075.625594973438
31785,5075.625594973438
32641,5075.625594973438
33497,4221.466706034355
34353,4221.466706034355
35209,6623.744026164306
36065,6623.744026164306
36921,6629.706965347508
37777,6625.393248619571
38633,8275.234807466451
39489,4221.466706034355
40345,4221.466706034355
114,8383.272533460844
970,8383.272533460844
1826,8533.546488748358
2682,10667.656935441273
3538,3478.7560980702688
4394,6222.921966676259
5250,6222.921966676259
6106,6175.5802255675135
6962,6175.5802255675135
7818,6175.5802255675135
8674,6175.5802255675135
9530,3628.2698857526093
10386,6222.921966676259
11242,8393.167926373422
12098,8393.167926373422
12954,8393.167926373422
13810,8533.546488748358
14666,10781.70597328897
15522,3721.0510383981023
16378,6222.921966676259
17234,6222.921966676259
18090,6175.5802255675135
18946,6175.5802255675135
19802,6175.5802255675135
20658,6175.5802255675135
21514,3680.76352921714
22370,6222.921966676259
23226,8488.87510752578
24082,8488.87510752578
24938,8485.182722897538
25794,8571.00478171557
26650,10805.088321411198
27506,3808.4865195318184
28362,6222.921966676259
29218,6222.921966676259
30074,6175.5802255675135
30930,6175.5802255675135
31786,6175.5802255675135
32642,6175.5802255675135
33498,3833.6679908215547
34354,6222.921966676259
35210,8488.87510752578
36066,8488.87510752578
36922,8485.182722897538
37778,8571.00478171557
38634,10805.088321411198
39490,3855.6016050998683
40346,6222.921966676259
115,6916.460314196414
971,7195.371359631282
1827,7359.734547965041
2683,8971.117310489466
3539,3418.8856724424095
4395,3418.8856724424095
5251,4915.959910608224
6107,4814.443966001513
6963,4854.01789511586
7819,4856.878699749951
8675,4858.692096900124
9531,3418.8856724424095
10387,3418.8856724424095
11243,6938.34483613195
12099,6929.210017499061
12955,7199.574200871147
13811,7363.8811669429915
14667,9022.134065062319
15523,3418.8856724424095
16379,3418.8856724424095
17235,4915.959910608224
18091,4814.443966001513
18947,4854.01789511586
19803,4856.878699749951
20659,4858.692096900124
21515,3418.8856724424095
22371,3418.8856724424095
23227,6944.498902442133
24083,6935.355981548413
24939,7199.574200871147
25795,7370.2837326168465
26651,9022.134065062319
27507,3418.8856724424095
28363,3418.8856724424095
29219,4911.229752738692
30075,4809.811487212566
30931,4849.347338121307
31787,4839.407579193305
32643,4841.214453207483
33499,3418.8856724424095
34355,3418.8856724424095
35211,6995.741723051653
36067,6973.788827093513
36923,7154.651426391356
37779,7421.708735069388
38635,8994.485535143276
39491,3418.8856724424095
40347,3418.8856724424095
116,8047.126828337429
972,8202.726785134946
1828,8423.948555620666
2684,10435.676216770156
3540,3487.577940614435
4396,3487.577940614435
5252,4796.831893350678
6108,4773.817696718903
6964,4779.656259232335
7820,4831.356309422871
8676,4841.512490600414
9532,3529.1059731920905
10388,3529.1059731920905
11244,8047.126828337429
12100,8047.126828337429
12956,8202.726785134946
13812,8423.948555620666
14668,10487.551202642791
15524,3554.0344343777906
16380,3554.0344343777906
17236,4796.831893350678
18092,4773.817696718903
18948,4779.656259232335
19804,4831.356309422871
20660,4841.512490600414
21516,3554.0344343777906
22372,3554.0344343777906
23228,8047.126828337429
24084,8047.126828337429
24940,8202.726785134946
25796,8423.948555620666
26652,10471.510066983006
27508,3511.3020842504684
28364,3511.3020842504684
29220,4796.831893350678
30076,4773.512723320673
30932,4779.350912839919
31788,4859.2063425759325
32644,4869.421068386574
33500,3467.4894194196463
34356,3467.4894194196463
35212,8041.1648966885205
36068,8041.1648966885205
36924,8214.367636133584
37780,8443.272040884089
38636,10546.862012729096
39492,3467.4894194196463
40348,3467.4894194196463
117,8003.096521176437
973,8003.096521176437
1829,8144.82773727262
2685,10069.390993308163
3541,4139.008419502106
4397,6405.632597191509
5253,6453.44425773318
6109,6296.080025256027
6965,6296.080025256027
7821,6296.080025256027
8677,6298.173241207777
9533,4323.727297375962
10389,6405.632597191509
11245,8043.638315793478
12101,8043.638315793478
12957,8043.638315793478
13813,8151.721226604922
14669,10118.512208374896
15525,5031.610078380481
16381,6405.632597191509
17237,6453.44425773318
18093,6298.008864247799
18949,6298.008864247799
19805,6298.008864247799
20661,6300.1027214678625
21517,5138.605335876959
22373,6405.632597191509
23229,8043.638315793478
24085,8043.638315793478
24941,8043.638315793478
25797,8151.721226604922
26653,10115.359804168682
27509,5476.1221230101355
28365,6405.632597191509
29221,6453.44425773318
30077,6298.008864247799
30933,6298.008864247799
31789,6298.008864247799
32645,6300.1027214678625
33501,5948.432843188774
34357,6405.632597191509
35213,8043.638315793478
36069,8043.638315793478
36925,8043.638315793478
37781,8151.721226604922
38637,10115.359804168682
39493,6006.193520067276
40349,6405.632597191509
118,7271.362554950267
974,7271.362554950267
1830,7255.133539753037
2686,9421.974626897114
3542,6782.447462620071
4398,6782.447462620071
5254,5364.121826630076
6110,5311.873923129878
6966,5311.873923129878
7822,5311.873923129878
8678,5311.873923129878
9534,6776.98616908516
10390,6776.98616908516
11246,7271.362554950267
12102,7271.362554950267
12958,7271.362554950267
13814,7255.133539753037
14670,9450.928524958937
15526,6767.505967657238
16382,6767.505967657238
17238,5364.121826630076
18094,5311.873923129878
18950,5311.873923129878
19806,5311.873923129878
20662,5311.873923129878
21518,6755.328382593067
22374,6755.328382593067
23230,7271.362554950267
24086,7271.362554950267
24942,7271.362554950267
25798,7255.133539753037
26654,9450.928524958937
27510,6760.518490325001
28366,6760.518490325001
29222,5364.121826630076
30078,5311.873923129878
30934,5311.873923129878
31790,5311.873923129878
32646,5311.873923129878
33502,6775.637986313229
34358,6775.637986313229
35214,7271.362554950267
36070,7271.362554950267
36926,7271.362554950267
37782,7255.133539753037
38638,9450.928524958937
39494,6775.637986313229
40350,6775.637986313229
119,8934.980590640582
975,8954.492685641319
1831,9233.678174834584
2687,11815.555694724422
3543,3449.1583821885465
4399,6571.223506774677
5255,6682.00817494712
6111,6704.643301732016
6967,6704.643301732016
7823,6715.513210245277
8679,6715.513210245277
9535,3596.0015141600097
10391,6571.223506774677
11247,8933.803399094677
12103,8938.921553811995
12959,8958.442255037095
13815,9233.678174834584
14671,11963.79951464356
15527,3850.590935821462
16383,6571.223506774677
17239,6682.00817494712
18095,6704.643301732016
18951,6704.643301732016
19807,6715.513210245277
20663,6715.513210245277
21519,3846.298520192511
22375,6571.223506774677
23231,8931.138697325092
24087,8936.255325441103
24943,8955.770204191203
25799,9230.924028870866
26655,11963.79951464356
27511,3969.927131096319
28367,6571.223506774677
29223,6682.00817494712
30079,6704.643301732016
30935,6704.643301732016
31791,6728.589584719156
32647,6728.589584719156
33503,4029.3908050932364
34359,6571.223506774677
35215,8916.862911580598
36071,8921.971361132912
36927,8941.455046746565
37783,9244.878420738538
38639,11963.79951464356
39495,4052.444210841228
40351,6571.223506774677
120,8132.581523165052
976,8132.581523165052
1832,8259.934761197273
2688,10148.585505250921
3544,4139.008419502106
4400,7642.948384066823
5256,7257.832222341421
6112,7016.417746535803
6968,7016.417746535803
7824,7016.417746535803
8680,7021.905482076406
9536,4323.727297375962
10392,7642.948384066823
11248,8199.476825688644
12104,8176.8782911285025
12960,8169.647365903225
13816,8266.594575209227
14672,10213.356315728392
15528,5031.610078380481
16384,7642.948384066823
17240,7278.9232551269315
18096,7018.567264978674
18952,7018.567264978674
19808,7018.567264978674
20664,7024.05668171747
21520,5138.605335876959
22376,7642.948384066823
23232,8211.257784019752
24088,8188.626780022882
24944,8181.38546544831
25800,8278.471967913792
26656,10213.356315728392
27512,5476.1221230101355
28368,7642.948384066823
29224,7278.9232551269315
30080,7018.567264978674
30936,7018.567264978674
31792,7018.567264978674
32648,7024.05668171747
33504,5948.432843188774
34360,7642.948384066823
35216,8214.671738670957
36072,8192.031325491793
36928,8184.7870002311465
37784,8278.471967913792
38640,10213.356315728392
39496,6006.193520067276
40352,7642.948384066823
121,8080.353658396103
977,8057.851611385765
1833,8481.116125130176
2689,11383.783227100204
3545,6583.639877878346
4401,6583.639877878346
5257,5891.675798100682
6113,5708.339093899689
6969,5705.8034971108245
7825,5705.8034971108245
8681,5725.752120921107
9537,6579.7129947252815
10393,6579.7129947252815
11249,8139.946580827349
12105,8105.709380738684
12961,8089.663212093168
13817,8472.577507343649
14673,11497.479919715552
15529,6587.024144819093
16385,6587.024144819093
17241,5920.465692513325
18097,5714.693070067895
18953,5712.154650895629
19809,5712.154650895629
20665,5732.125479602676
21521,6587.024144819093
22377,6587.024144819093
23233,8213.99314213787
24089,8163.665776108197
24945,8147.504876221974
25801,8477.945181270403
26657,11513.71161993029
27513,6587.024144819093
28369,6587.024144819093
29225,5920.465692513325
30081,5714.693070067895
30937,5712.154650895629
31793,5712.154650895629
32649,5732.125479602676
33505,6652.26237161185
34361,6652.26237161185
35217,8243.334749431062
36073,8186.13433868479
36929,8178.168837625262
37785,8477.945181270403
38641,11465.179134501164
39497,6669.736681760804
40353,6669.736681760804
122,7182.236433778805
978,7182.236433778805
1834,7345.560016379388
2690,9092.13350612517
3546,3476.9606577019285
4402,5252.684644603778
5258,5219.651823430965
6114,5209.938900476654
6970,5173.7725616370635
7826,5173.7725616370635
8682,5173.7725616370635
9538,3611.994122236403
10394,5252.684644603778
11250,7238.573185961623
12106,7223.381563128242
12962,7223.381563128242
13818,7377.1381539786
14674,9116.666552747434
15530,3861.119240430261
16386,5252.684644603778
17242,5219.651823430965
18098,5209.938900476654
18954,5173.7725616370635
19810,5173.7725616370635
20666,5173.7725616370635
21522,3856.81508845746
22378,5252.684644603778
23234,7238.573185961623
24090,7223.381563128242
24946,7223.381563128242
25802,7377.1381539786
26658,9116.666552747434
27514,4006.52942332803
28370,5252.684644603778
29226,5219.651823430965
30082,5209.938900476654
30938,5173.7725616370635
31794,5173.7725616370635
32650,5173.7725616370635
33506,4056.0536369169563
34362,5252.684644603778
35218,7238.573185961623
36074,7223.381563128242
36930,7223.381563128242
37786,7377.1381539786
38642,9119.09651568257
39498,4079.259589069642
40354,5252.684644603778
123,8050.58375905563
979,8050.58375905563
1835,8276.610990381287
2691,10547.43079334052
3547,3449.1583821885465
4403,6140.693774414124
5259,6140.693774414124
6115,6087.187582115104
6971,6087.187582115104
7827,6087.187582115104
8683,6096.264733140513
9539,3596.0015141600097
10395,6140.693774414124
11251,8054.1346401997835
12107,8054.1346401997835
12963,8054.1346401997835
13819,8276.610990381287
14675,10626.029664853973
15531,3850.590935821462
16387,6140.693774414124
17243,6140.693774414124
18099,6087.187582115104
18955,6087.187582115104
19811,6087.187582115104
20667,6096.264733140513
21523,3846.298520192511
22379,6140.693774414124
23235,7973.890254696153
24091,7973.890254696153
24947,7973.890254696153
25803,8197.011530086402
26659,10626.029664853973
27515,3969.927131096319
28371,6140.693774414124
29227,6140.693774414124
30083,6087.187582115104
30939,6087.187582115104
31795,6087.187582115104
32651,6096.264733140513
33507,4029.3908050932364
34363,6140.693774414124
35219,7989.008800418588
36075,7989.008800418588
36931,7989.008800418588
37787,8209.402955980146
38643,10636.435537449868
39499,4052.444210841228
40355,6140.693774414124
124,8472.374264069595
980,8472.374264069595
1836,8534.555867041441
2692,10272.120660665294
3548,3986.3160035784076
4404,6145.740723691475
5260,6033.798973347956
6116,5723.056877952572
6972,5713.880381453537
7828,5713.880381453537
8684,5713.880381453537
9540,4099.633911155968
10396,6145.740723691475
11252,8517.143741276004
12108,8480.517429944512
12964,8480.517429944512
13820,8533.183759455438
14676,10433.395207997524
15532,4335.940979221804
16388,6133.722106317041
17244,6011.215086534942
18100,5719.514928171089
18956,5710.344110925364
19812,5710.344110925364
20668,5710.344110925364
21524,4321.281521804664
22380,6133.722106317041
23236,8528.873927645434
24092,8492.197172941038
24948,8492.197172941038
25804,8544.93603684603
26660,10433.395207997524
27516,4437.89882611859
28372,6129.054065797014
29228,6016.308593649606
30084,5740.986060381772
30940,5731.780815770783
31796,5731.780815770783
32652,5731.780815770783
33508,4492.394367523783
34364,6132.90970769439
35220,8531.62561182632
36076,8494.937024042132
36932,8494.937024042132
37788,8547.692903170779
38644,10413.555567990707
39500,4516.327284256898
40356,6130.507801536723
125,6872.627738561913
981,6883.462954202672
1837,6924.3542989551415
2693,8726.308395063892
3549,4194.528240090038
4405,4194.528240090038
5261,5071.997694146926
6117,5002.583937140247
6973,5002.583937140247
7829,5002.583937140247
8685,5002.583937140247
9541,4194.528240090038
10397,4194.528240090038
11253,6897.849349932054
12109,6896.155631334101
12965,6903.351857245703
13821,6933.224162405178
14677,8773.727300499117
15533,4194.528240090038
16389,4194.528240090038
17245,5071.997694146926
18101,5002.583937140247
18957,5002.583937140247
19813,5002.583937140247
20669,5002.583937140247
21525,4194.528240090038
22381,4194.528240090038
23237,6897.849349932054
24093,6896.155631334101
24949,6903.351857245703
25805,6933.224162405178
26661,8786.35416925355
27517,4194.528240090038
28373,4194.528240090038
29229,5071.997694146926
30085,5002.583937140247
30941,5002.583937140247
31797,5002.583937140247
32653,5002.583937140247
33509,4194.528240090038
34365,4194.528240090038
35221,6897.849349932054
36077,6896.155631334101
36933,6903.351857245703
37789,6933.224162405178
38645,8785.367627612322
39501,4213.594256258377
40357,4213.594256258377
126,5477.167041183391
982,5565.756283252827
1838,5595.357880036325
2694,5276.862943095466
3550,2983.414969463788
4406,2983.414969463788
5262,3710.0244644422314
6118,3714.345001146152
6974,3716.1611651121393
7830,3720.868468011338
8686,3743.871515586346
9542,2983.414969463788
10398,2983.414969463788
11254,5567.249058618494
12110,5481.88690306645
12966,5563.559209971071
13822,5597.566016850182
14678,5268.962397088846
